date,global_active_power
2008-01-01T21:00:00+00:00,2603.3333333333335
2008-01-01T21:15:00+00:00,4065.3333333333335
2008-01-01T21:30:00+00:00,2924.4
2008-01-01T21:45:00+00:00,1226.2666666666667
2008-01-01T22:00:00+00:00,926.1333333333333
2008-01-01T22:15:00+00:00,938.1333333333333
2008-01-01T22:30:00+00:00,2158.5333333333333
2008-01-01T22:45:00+00:00,1283.3333333333333
2008-01-01T23:00:00+00:00,421.46666666666664
2008-01-01T23:15:00+00:00,349.3333333333333
2008-01-01T23:30:00+00:00,437.06666666666666
2008-01-01T23:45:00+00:00,375.6
2008-01-02T00:00:00+00:00,333.8666666666667
2008-01-02T00:15:00+00:00,459.8666666666667
2008-01-02T00:30:00+00:00,385.46666666666664
2008-01-02T00:45:00+00:00,334.26666666666665
2008-01-02T01:00:00+00:00,429.06666666666666
2008-01-02T01:15:00+00:00,280.93333333333334
2008-01-02T01:30:00+00:00,282.26666666666665
2008-01-02T01:45:00+00:00,428.26666666666665
2008-01-02T02:00:00+00:00,288.1333333333333
2008-01-02T02:15:00+00:00,307.06666666666666
2008-01-02T02:30:00+00:00,414.6666666666667
2008-01-02T02:45:00+00:00,292.4
2008-01-02T03:00:00+00:00,414.1333333333333
2008-01-02T03:15:00+00:00,423.3333333333333
2008-01-02T03:30:00+00:00,297.6
2008-01-02T03:45:00+00:00,333.3333333333333
2008-01-02T04:00:00+00:00,380.26666666666665
2008-01-02T04:15:00+00:00,303.8666666666667
2008-01-02T04:30:00+00:00,1348.4
2008-01-02T04:45:00+00:00,1444.5333333333333
2008-01-02T05:00:00+00:00,314.26666666666665
2008-01-02T05:15:00+00:00,326.53333333333336
2008-01-02T05:30:00+00:00,432.0
2008-01-02T05:45:00+00:00,380.26666666666665
2008-01-02T06:00:00+00:00,325.73333333333335
2008-01-02T06:15:00+00:00,355.6
2008-01-02T06:30:00+00:00,1768.8
2008-01-02T06:45:00+00:00,2076.6666666666665
2008-01-02T07:00:00+00:00,1726.1333333333334
2008-01-02T07:15:00+00:00,2198.0
2008-01-02T07:30:00+00:00,2546.133333333333
2008-01-02T07:45:00+00:00,2092.8
2008-01-02T08:00:00+00:00,1998.1333333333334
2008-01-02T08:15:00+00:00,1705.4666666666667
2008-01-02T08:30:00+00:00,1389.2
2008-01-02T08:45:00+00:00,1413.2
2008-01-02T09:00:00+00:00,1336.1333333333334
2008-01-02T09:15:00+00:00,1475.7333333333333
2008-01-02T09:30:00+00:00,1654.4
2008-01-02T09:45:00+00:00,1654.5333333333333
2008-01-02T10:00:00+00:00,1602.5333333333333
2008-01-02T10:15:00+00:00,1832.4
2008-01-02T10:30:00+00:00,1496.8
2008-01-02T10:45:00+00:00,1551.0666666666666
2008-01-02T11:00:00+00:00,1668.0
2008-01-02T11:15:00+00:00,1402.0
2008-01-02T11:30:00+00:00,1538.2666666666667
2008-01-02T11:45:00+00:00,1423.3333333333333
2008-01-02T12:00:00+00:00,1335.8666666666666
2008-01-02T12:15:00+00:00,1436.0
2008-01-02T12:30:00+00:00,1404.8
2008-01-02T12:45:00+00:00,1354.9333333333334
2008-01-02T13:00:00+00:00,1434.6666666666667
2008-01-02T13:15:00+00:00,1436.0
2008-01-02T13:30:00+00:00,1449.0666666666666
2008-01-02T13:45:00+00:00,1444.1333333333334
2008-01-02T14:00:00+00:00,1436.8
2008-01-02T14:15:00+00:00,1397.4666666666667
2008-01-02T14:30:00+00:00,648.1333333333333
2008-01-02T14:45:00+00:00,375.2
2008-01-02T15:00:00+00:00,499.46666666666664
2008-01-02T15:15:00+00:00,404.4
2008-01-02T15:30:00+00:00,392.26666666666665
2008-01-02T15:45:00+00:00,336.93333333333334
2008-01-02T16:00:00+00:00,425.3333333333333
2008-01-02T16:15:00+00:00,463.46666666666664
2008-01-02T16:30:00+00:00,312.8
2008-01-02T16:45:00+00:00,339.06666666666666
2008-01-02T17:00:00+00:00,362.1333333333333
2008-01-02T17:15:00+00:00,471.46666666666664
2008-01-02T17:30:00+00:00,652.8
2008-01-02T17:45:00+00:00,687.2
2008-01-02T18:00:00+00:00,641.2
2008-01-02T18:15:00+00:00,622.4
2008-01-02T18:30:00+00:00,1477.6
2008-01-02T18:45:00+00:00,1808.5333333333333
2008-01-02T19:00:00+00:00,1795.2
2008-01-02T19:15:00+00:00,1883.6
2008-01-02T19:30:00+00:00,2623.6
2008-01-02T19:45:00+00:00,446.6666666666667
2008-01-02T20:00:00+00:00,742.2666666666667
2008-01-02T20:15:00+00:00,1547.3333333333333
2008-01-02T20:30:00+00:00,1436.9333333333334
2008-01-02T20:45:00+00:00,1459.3333333333333
2008-01-02T21:00:00+00:00,407.73333333333335
2008-01-02T21:15:00+00:00,1315.0666666666666
2008-01-02T21:30:00+00:00,2254.266666666667
2008-01-02T21:45:00+00:00,2126.266666666667
2008-01-02T22:00:00+00:00,1837.0666666666666
2008-01-02T22:15:00+00:00,1720.2666666666667
2008-01-02T22:30:00+00:00,2479.4666666666667
2008-01-02T22:45:00+00:00,3016.133333333333
2008-01-02T23:00:00+00:00,2670.4
2008-01-02T23:15:00+00:00,2096.133333333333
2008-01-02T23:30:00+00:00,1985.7333333333333
2008-01-02T23:45:00+00:00,1847.6
2008-01-03T00:00:00+00:00,565.6
2008-01-03T00:15:00+00:00,370.93333333333334
2008-01-03T00:30:00+00:00,483.06666666666666
2008-01-03T00:45:00+00:00,351.06666666666666
2008-01-03T01:00:00+00:00,402.8
2008-01-03T01:15:00+00:00,379.73333333333335
2008-01-03T01:30:00+00:00,353.2
2008-01-03T01:45:00+00:00,365.3333333333333
2008-01-03T02:00:00+00:00,484.8
2008-01-03T02:15:00+00:00,1484.9333333333334
2008-01-03T02:30:00+00:00,1422.2666666666667
2008-01-03T02:45:00+00:00,1108.1333333333334
2008-01-03T03:00:00+00:00,369.06666666666666
2008-01-03T03:15:00+00:00,311.6
2008-01-03T03:30:00+00:00,356.4
2008-01-03T03:45:00+00:00,368.8
2008-01-03T04:00:00+00:00,326.8
2008-01-03T04:15:00+00:00,408.8
2008-01-03T04:30:00+00:00,422.26666666666665
2008-01-03T04:45:00+00:00,333.06666666666666
2008-01-03T05:00:00+00:00,325.73333333333335
2008-01-03T05:15:00+00:00,361.46666666666664
2008-01-03T05:30:00+00:00,340.93333333333334
2008-01-03T05:45:00+00:00,316.93333333333334
2008-01-03T06:00:00+00:00,376.53333333333336
2008-01-03T06:15:00+00:00,345.8666666666667
2008-01-03T06:30:00+00:00,946.0
2008-01-03T06:45:00+00:00,1584.0
2008-01-03T07:00:00+00:00,906.8
2008-01-03T07:15:00+00:00,811.8666666666667
2008-01-03T07:30:00+00:00,786.0
2008-01-03T07:45:00+00:00,1018.9333333333333
2008-01-03T08:00:00+00:00,2196.266666666667
2008-01-03T08:15:00+00:00,2241.6
2008-01-03T08:30:00+00:00,1828.2666666666667
2008-01-03T08:45:00+00:00,1637.8666666666666
2008-01-03T09:00:00+00:00,1350.9333333333334
2008-01-03T09:15:00+00:00,560.6666666666666
2008-01-03T09:30:00+00:00,589.7333333333333
2008-01-03T09:45:00+00:00,690.0
2008-01-03T10:00:00+00:00,563.3333333333334
2008-01-03T10:15:00+00:00,558.8
2008-01-03T10:30:00+00:00,623.7333333333333
2008-01-03T10:45:00+00:00,564.8
2008-01-03T11:00:00+00:00,1354.2666666666667
2008-01-03T11:15:00+00:00,2112.6666666666665
2008-01-03T11:30:00+00:00,1745.4666666666667
2008-01-03T11:45:00+00:00,1849.4666666666667
2008-01-03T12:00:00+00:00,2595.2
2008-01-03T12:15:00+00:00,1458.2666666666667
2008-01-03T12:30:00+00:00,887.8666666666667
2008-01-03T12:45:00+00:00,521.2
2008-01-03T13:00:00+00:00,678.5333333333333
2008-01-03T13:15:00+00:00,469.46666666666664
2008-01-03T13:30:00+00:00,403.2
2008-01-03T13:45:00+00:00,294.93333333333334
2008-01-03T14:00:00+00:00,330.4
2008-01-03T14:15:00+00:00,333.46666666666664
2008-01-03T14:30:00+00:00,366.0
2008-01-03T14:45:00+00:00,396.8
2008-01-03T15:00:00+00:00,334.53333333333336
2008-01-03T15:15:00+00:00,521.0666666666667
2008-01-03T15:30:00+00:00,837.7333333333333
2008-01-03T15:45:00+00:00,937.7333333333333
2008-01-03T16:00:00+00:00,954.0
2008-01-03T16:15:00+00:00,968.0
2008-01-03T16:30:00+00:00,1198.6666666666667
2008-01-03T16:45:00+00:00,664.4
2008-01-03T17:00:00+00:00,1825.6
2008-01-03T17:15:00+00:00,2364.266666666667
2008-01-03T17:30:00+00:00,1777.4666666666667
2008-01-03T17:45:00+00:00,2816.4
2008-01-03T18:00:00+00:00,3017.6
2008-01-03T18:15:00+00:00,2649.3333333333335
2008-01-03T18:30:00+00:00,2472.4
2008-01-03T18:45:00+00:00,1400.4
2008-01-03T19:00:00+00:00,1590.0
2008-01-03T19:15:00+00:00,2170.266666666667
2008-01-03T19:30:00+00:00,2330.0
2008-01-03T19:45:00+00:00,2930.9333333333334
2008-01-03T20:00:00+00:00,2770.4
2008-01-03T20:15:00+00:00,1676.5333333333333
2008-01-03T20:30:00+00:00,1986.8
2008-01-03T20:45:00+00:00,3836.0
2008-01-03T21:00:00+00:00,1424.9333333333334
2008-01-03T21:15:00+00:00,474.26666666666665
2008-01-03T21:30:00+00:00,1580.1333333333334
2008-01-03T21:45:00+00:00,1403.6
2008-01-03T22:00:00+00:00,320.8
2008-01-03T22:15:00+00:00,496.1333333333333
2008-01-03T22:30:00+00:00,521.7333333333333
2008-01-03T22:45:00+00:00,793.3333333333334
2008-01-03T23:00:00+00:00,554.0
2008-01-03T23:15:00+00:00,374.4
2008-01-03T23:30:00+00:00,367.06666666666666
2008-01-03T23:45:00+00:00,340.0
2008-01-04T00:00:00+00:00,830.5333333333333
2008-01-04T00:15:00+00:00,1328.8
2008-01-04T00:30:00+00:00,903.3333333333334
2008-01-04T00:45:00+00:00,287.06666666666666
2008-01-04T01:00:00+00:00,231.2
2008-01-04T01:15:00+00:00,320.1333333333333
2008-01-04T01:30:00+00:00,285.73333333333335
2008-01-04T01:45:00+00:00,232.66666666666666
2008-01-04T02:00:00+00:00,340.53333333333336
2008-01-04T02:15:00+00:00,373.6
2008-01-04T02:30:00+00:00,254.13333333333333
2008-01-04T02:45:00+00:00,321.73333333333335
2008-01-04T03:00:00+00:00,295.46666666666664
2008-01-04T03:15:00+00:00,240.26666666666668
2008-01-04T03:30:00+00:00,318.6666666666667
2008-01-04T03:45:00+00:00,287.73333333333335
2008-01-04T04:00:00+00:00,245.73333333333332
2008-01-04T04:15:00+00:00,315.3333333333333
2008-01-04T04:30:00+00:00,277.73333333333335
2008-01-04T04:45:00+00:00,268.0
2008-01-04T05:00:00+00:00,389.8666666666667
2008-01-04T05:15:00+00:00,294.93333333333334
2008-01-04T05:30:00+00:00,331.3333333333333
2008-01-04T05:45:00+00:00,303.2
2008-01-04T06:00:00+00:00,272.6666666666667
2008-01-04T06:15:00+00:00,284.1333333333333
2008-01-04T06:30:00+00:00,303.2
2008-01-04T06:45:00+00:00,4121.2
2008-01-04T07:00:00+00:00,2690.0
2008-01-04T07:15:00+00:00,2677.6
2008-01-04T07:30:00+00:00,2850.0
2008-01-04T07:45:00+00:00,3417.4666666666667
2008-01-04T08:00:00+00:00,2259.2
2008-01-04T08:15:00+00:00,4409.466666666666
2008-01-04T08:30:00+00:00,3150.6666666666665
2008-01-04T08:45:00+00:00,2035.2
2008-01-04T09:00:00+00:00,1398.5333333333333
2008-01-04T09:15:00+00:00,1469.3333333333333
2008-01-04T09:30:00+00:00,2136.4
2008-01-04T09:45:00+00:00,1851.0666666666666
2008-01-04T10:00:00+00:00,1792.0
2008-01-04T10:15:00+00:00,1823.6
2008-01-04T10:30:00+00:00,1809.3333333333333
2008-01-04T10:45:00+00:00,1825.4666666666667
2008-01-04T11:00:00+00:00,1899.2
2008-01-04T11:15:00+00:00,1840.6666666666667
2008-01-04T11:30:00+00:00,1433.3333333333333
2008-01-04T11:45:00+00:00,781.3333333333334
2008-01-04T12:00:00+00:00,870.2666666666667
2008-01-04T12:15:00+00:00,897.4666666666667
2008-01-04T12:30:00+00:00,877.8666666666667
2008-01-04T12:45:00+00:00,604.2666666666667
2008-01-04T13:00:00+00:00,1776.9333333333334
2008-01-04T13:15:00+00:00,1706.6666666666667
2008-01-04T13:30:00+00:00,1633.4666666666667
2008-01-04T13:45:00+00:00,1551.2
2008-01-04T14:00:00+00:00,1543.0666666666666
2008-01-04T14:15:00+00:00,537.6
2008-01-04T14:30:00+00:00,495.8666666666667
2008-01-04T14:45:00+00:00,572.6666666666666
2008-01-04T15:00:00+00:00,2642.5333333333333
2008-01-04T15:15:00+00:00,3570.8
2008-01-04T15:30:00+00:00,3504.9333333333334
2008-01-04T15:45:00+00:00,3295.6
2008-01-04T16:00:00+00:00,2631.2
2008-01-04T16:15:00+00:00,2886.6666666666665
2008-01-04T16:30:00+00:00,2362.0
2008-01-04T16:45:00+00:00,2094.9333333333334
2008-01-04T17:00:00+00:00,4092.8
2008-01-04T17:15:00+00:00,4467.066666666667
2008-01-04T17:30:00+00:00,3664.4
2008-01-04T17:45:00+00:00,3031.6
2008-01-04T18:00:00+00:00,2076.9333333333334
2008-01-04T18:15:00+00:00,1954.0
2008-01-04T18:30:00+00:00,1851.2
2008-01-04T18:45:00+00:00,1599.8666666666666
2008-01-04T19:00:00+00:00,1253.0666666666666
2008-01-04T19:15:00+00:00,2259.2
2008-01-04T19:30:00+00:00,2097.4666666666667
2008-01-04T19:45:00+00:00,1473.7333333333333
2008-01-04T20:00:00+00:00,1405.0666666666666
2008-01-04T20:15:00+00:00,2363.3333333333335
2008-01-04T20:30:00+00:00,3806.4
2008-01-04T20:45:00+00:00,3595.866666666667
2008-01-04T21:00:00+00:00,2187.4666666666667
2008-01-04T21:15:00+00:00,2739.0666666666666
2008-01-04T21:30:00+00:00,1360.8
2008-01-04T21:45:00+00:00,2090.9333333333334
2008-01-04T22:00:00+00:00,2725.866666666667
2008-01-04T22:15:00+00:00,1345.8666666666666
2008-01-04T22:30:00+00:00,1150.5333333333333
2008-01-04T22:45:00+00:00,1086.9333333333334
2008-01-04T23:00:00+00:00,1045.2
2008-01-04T23:15:00+00:00,1007.7333333333333
2008-01-04T23:30:00+00:00,829.4666666666667
2008-01-04T23:45:00+00:00,363.46666666666664
2008-01-05T00:00:00+00:00,333.46666666666664
2008-01-05T00:15:00+00:00,356.0
2008-01-05T00:30:00+00:00,361.6
2008-01-05T00:45:00+00:00,399.6
2008-01-05T01:00:00+00:00,333.8666666666667
2008-01-05T01:15:00+00:00,285.2
2008-01-05T01:30:00+00:00,305.06666666666666
2008-01-05T01:45:00+00:00,294.53333333333336
2008-01-05T02:00:00+00:00,277.73333333333335
2008-01-05T02:15:00+00:00,277.46666666666664
2008-01-05T02:30:00+00:00,293.8666666666667
2008-01-05T02:45:00+00:00,271.73333333333335
2008-01-05T03:00:00+00:00,347.3333333333333
2008-01-05T03:15:00+00:00,344.1333333333333
2008-01-05T03:30:00+00:00,311.73333333333335
2008-01-05T03:45:00+00:00,1367.7333333333333
2008-01-05T04:00:00+00:00,1143.0666666666666
2008-01-05T04:15:00+00:00,275.06666666666666
2008-01-05T04:30:00+00:00,276.93333333333334
2008-01-05T04:45:00+00:00,291.2
2008-01-05T05:00:00+00:00,271.06666666666666
2008-01-05T05:15:00+00:00,275.73333333333335
2008-01-05T05:30:00+00:00,374.26666666666665
2008-01-05T05:45:00+00:00,311.3333333333333
2008-01-05T06:00:00+00:00,283.46666666666664
2008-01-05T06:15:00+00:00,294.1333333333333
2008-01-05T06:30:00+00:00,280.4
2008-01-05T06:45:00+00:00,283.2
2008-01-05T07:00:00+00:00,286.0
2008-01-05T07:15:00+00:00,276.53333333333336
2008-01-05T07:30:00+00:00,334.0
2008-01-05T07:45:00+00:00,296.0
2008-01-05T08:00:00+00:00,2505.4666666666667
2008-01-05T08:15:00+00:00,2224.266666666667
2008-01-05T08:30:00+00:00,1866.1333333333334
2008-01-05T08:45:00+00:00,1168.0
2008-01-05T09:00:00+00:00,1482.6666666666667
2008-01-05T09:15:00+00:00,1376.8
2008-01-05T09:30:00+00:00,1719.6
2008-01-05T09:45:00+00:00,1392.6666666666667
2008-01-05T10:00:00+00:00,1406.4
2008-01-05T10:15:00+00:00,1419.4666666666667
2008-01-05T10:30:00+00:00,1908.4
2008-01-05T10:45:00+00:00,1665.2
2008-01-05T11:00:00+00:00,1470.4
2008-01-05T11:15:00+00:00,1288.9333333333334
2008-01-05T11:30:00+00:00,1374.5333333333333
2008-01-05T11:45:00+00:00,1541.2
2008-01-05T12:00:00+00:00,2151.2
2008-01-05T12:15:00+00:00,2495.2
2008-01-05T12:30:00+00:00,2293.6
2008-01-05T12:45:00+00:00,2855.3333333333335
2008-01-05T13:00:00+00:00,2624.6666666666665
2008-01-05T13:15:00+00:00,2004.4
2008-01-05T13:30:00+00:00,1967.2
2008-01-05T13:45:00+00:00,1832.1333333333334
2008-01-05T14:00:00+00:00,3055.4666666666667
2008-01-05T14:15:00+00:00,2208.266666666667
2008-01-05T14:30:00+00:00,1692.0
2008-01-05T14:45:00+00:00,2388.4
2008-01-05T15:00:00+00:00,2816.5333333333333
2008-01-05T15:15:00+00:00,1773.6
2008-01-05T15:30:00+00:00,1542.9333333333334
2008-01-05T15:45:00+00:00,1550.8
2008-01-05T16:00:00+00:00,1645.7333333333333
2008-01-05T16:15:00+00:00,1446.5333333333333
2008-01-05T16:30:00+00:00,1383.4666666666667
2008-01-05T16:45:00+00:00,1254.0
2008-01-05T17:00:00+00:00,1437.7333333333333
2008-01-05T17:15:00+00:00,1611.3333333333333
2008-01-05T17:30:00+00:00,1472.5333333333333
2008-01-05T17:45:00+00:00,3184.266666666667
2008-01-05T18:00:00+00:00,3425.6
2008-01-05T18:15:00+00:00,3761.733333333333
2008-01-05T18:30:00+00:00,3680.8
2008-01-05T18:45:00+00:00,3605.0666666666666
2008-01-05T19:00:00+00:00,2942.5333333333333
2008-01-05T19:15:00+00:00,2943.4666666666667
2008-01-05T19:30:00+00:00,3107.2
2008-01-05T19:45:00+00:00,3540.9333333333334
2008-01-05T20:00:00+00:00,4194.933333333333
2008-01-05T20:15:00+00:00,2396.0
2008-01-05T20:30:00+00:00,2162.0
2008-01-05T20:45:00+00:00,3195.6
2008-01-05T21:00:00+00:00,1575.3333333333333
2008-01-05T21:15:00+00:00,1682.0
2008-01-05T21:30:00+00:00,1614.1333333333334
2008-01-05T21:45:00+00:00,1583.2
2008-01-05T22:00:00+00:00,1660.1333333333334
2008-01-05T22:15:00+00:00,1638.2666666666667
2008-01-05T22:30:00+00:00,1673.2
2008-01-05T22:45:00+00:00,1742.1333333333334
2008-01-05T23:00:00+00:00,1629.3333333333333
2008-01-05T23:15:00+00:00,1642.2666666666667
2008-01-05T23:30:00+00:00,2212.4
2008-01-05T23:45:00+00:00,1730.6666666666667
2008-01-06T00:00:00+00:00,1601.4666666666667
2008-01-06T00:15:00+00:00,1508.5333333333333
2008-01-06T00:30:00+00:00,1423.7333333333333
2008-01-06T00:45:00+00:00,1292.1333333333334
2008-01-06T01:00:00+00:00,1409.3333333333333
2008-01-06T01:15:00+00:00,1310.6666666666667
2008-01-06T01:30:00+00:00,244.0
2008-01-06T01:45:00+00:00,299.6
2008-01-06T02:00:00+00:00,307.2
2008-01-06T02:15:00+00:00,231.46666666666667
2008-01-06T02:30:00+00:00,329.06666666666666
2008-01-06T02:45:00+00:00,286.93333333333334
2008-01-06T03:00:00+00:00,232.13333333333333
2008-01-06T03:15:00+00:00,341.06666666666666
2008-01-06T03:30:00+00:00,337.06666666666666
2008-01-06T03:45:00+00:00,282.0
2008-01-06T04:00:00+00:00,350.4
2008-01-06T04:15:00+00:00,265.6
2008-01-06T04:30:00+00:00,230.13333333333333
2008-01-06T04:45:00+00:00,344.4
2008-01-06T05:00:00+00:00,259.3333333333333
2008-01-06T05:15:00+00:00,237.6
2008-01-06T05:30:00+00:00,335.3333333333333
2008-01-06T05:45:00+00:00,261.46666666666664
2008-01-06T06:00:00+00:00,332.26666666666665
2008-01-06T06:15:00+00:00,364.6666666666667
2008-01-06T06:30:00+00:00,263.8666666666667
2008-01-06T06:45:00+00:00,263.2
2008-01-06T07:00:00+00:00,303.6
2008-01-06T07:15:00+00:00,262.4
2008-01-06T07:30:00+00:00,272.6666666666667
2008-01-06T07:45:00+00:00,293.46666666666664
2008-01-06T08:00:00+00:00,264.8
2008-01-06T08:15:00+00:00,2062.0
2008-01-06T08:30:00+00:00,1705.2
2008-01-06T08:45:00+00:00,1625.2
2008-01-06T09:00:00+00:00,1340.0
2008-01-06T09:15:00+00:00,356.1333333333333
2008-01-06T09:30:00+00:00,338.6666666666667
2008-01-06T09:45:00+00:00,538.0
2008-01-06T10:00:00+00:00,947.8666666666667
2008-01-06T10:15:00+00:00,363.2
2008-01-06T10:30:00+00:00,1393.7333333333333
2008-01-06T10:45:00+00:00,1757.4666666666667
2008-01-06T11:00:00+00:00,1501.2
2008-01-06T11:15:00+00:00,506.1333333333333
2008-01-06T11:30:00+00:00,513.8666666666667
2008-01-06T11:45:00+00:00,724.0
2008-01-06T12:00:00+00:00,1064.0
2008-01-06T12:15:00+00:00,2750.133333333333
2008-01-06T12:30:00+00:00,762.5333333333333
2008-01-06T12:45:00+00:00,657.0666666666667
2008-01-06T13:00:00+00:00,589.6
2008-01-06T13:15:00+00:00,1582.5333333333333
2008-01-06T13:30:00+00:00,1681.3333333333333
2008-01-06T13:45:00+00:00,3000.0
2008-01-06T14:00:00+00:00,2099.6
2008-01-06T14:15:00+00:00,1395.2
2008-01-06T14:30:00+00:00,1565.3333333333333
2008-01-06T14:45:00+00:00,1555.4666666666667
2008-01-06T15:00:00+00:00,3117.733333333333
2008-01-06T15:15:00+00:00,1770.8
2008-01-06T15:30:00+00:00,1347.3333333333333
2008-01-06T15:45:00+00:00,807.7333333333333
2008-01-06T16:00:00+00:00,527.6
2008-01-06T16:15:00+00:00,762.5333333333333
2008-01-06T16:30:00+00:00,610.6666666666666
2008-01-06T16:45:00+00:00,1548.1333333333334
2008-01-06T17:00:00+00:00,594.4
2008-01-06T17:15:00+00:00,1981.6
2008-01-06T17:30:00+00:00,3484.5333333333333
2008-01-06T17:45:00+00:00,3158.6666666666665
2008-01-06T18:00:00+00:00,1862.1333333333334
2008-01-06T18:15:00+00:00,2343.6
2008-01-06T18:30:00+00:00,2598.5333333333333
2008-01-06T18:45:00+00:00,2683.6
2008-01-06T19:00:00+00:00,2745.733333333333
2008-01-06T19:15:00+00:00,2730.8
2008-01-06T19:30:00+00:00,4356.266666666666
2008-01-06T19:45:00+00:00,4683.2
2008-01-06T20:00:00+00:00,3241.733333333333
2008-01-06T20:15:00+00:00,2065.866666666667
2008-01-06T20:30:00+00:00,3846.133333333333
2008-01-06T20:45:00+00:00,3640.5333333333333
2008-01-06T21:00:00+00:00,3186.266666666667
2008-01-06T21:15:00+00:00,2722.0
2008-01-06T21:30:00+00:00,2264.133333333333
2008-01-06T21:45:00+00:00,1346.5333333333333
2008-01-06T22:00:00+00:00,1267.6
2008-01-06T22:15:00+00:00,1087.2
2008-01-06T22:30:00+00:00,1030.9333333333334
2008-01-06T22:45:00+00:00,332.93333333333334
2008-01-06T23:00:00+00:00,292.0
2008-01-06T23:15:00+00:00,263.46666666666664
2008-01-06T23:30:00+00:00,360.1333333333333
2008-01-06T23:45:00+00:00,298.8
2008-01-07T00:00:00+00:00,288.1333333333333
2008-01-07T00:15:00+00:00,391.46666666666664
2008-01-07T00:30:00+00:00,349.3333333333333
2008-01-07T00:45:00+00:00,262.1333333333333
2008-01-07T01:00:00+00:00,361.2
